institutionid,sectorperiodid,periodenddate,tcprimarysectorid,primarysectorname,tcsectorid,tcsectorname,di_324389_text,companyid,ticker,status,companytype,country,yearfounded,simpleindustry
4152463,B620F216-E816-4C9D-B30E-CD948208ACA7,20211231,541700,Scientific research and development services,541700,Scientific research and development services,Mar 10 2022 12:08PM,366847,NRC,Operating,Public Company,United States,1981,Health Care Providers and Services
4152750,BFC12A74-B762-476E-8A48-C7DA0878DAE6,20211231,512100,Motion picture and video industries,512100,Motion picture and video industries,Jul 15 2022  5:21AM,32389646,CNK,Operating,Public Company,United States,1984,Entertainment
4152787,F2B74EE0-17B0-4803-B303-167A2537F43A,20210731,339950,Sign manufacturing,339950,Sign manufacturing,Mar 10 2022 12:08PM,171296,BRC,Operating,Public Company,United States,1914,Commercial Services and Supplies
4153733,09EC497E-A34C-4C06-9BFD-7D9788FC9906,20210430,333613,Mechanical power transmission equipment manufacturing,333613,Mechanical power transmission equipment manufacturing,Mar 14 2022 11:55AM,912997,OPTT,Operating,Public Company,United States,1984,Electrical Equipment
4153870,A7E9E59D-9DB6-40EA-8EEC-6F95CF7A9B34,20211231,523000,"Securities, commodity contracts, investments, and related activities",523000,"Securities, commodity contracts, investments, and related activities",Mar 10 2022 12:08PM,4185357,IBKR,Operating,Public Company,United States,1977,Capital Markets
4154474,7710F655-F3D3-4AD9-94E5-CAFC7899EE00,20211231,454000,Nonstore Retailers,454000,Nonstore Retailers,Jul 15 2022 10:34AM,358898,NHTC,Operating,Public Company,Hong Kong,1988,Personal Products
4155562,E79AE7DA-3B67-4395-9F9C-3520C85201A1,20211231,541400,Specialized design services,541400,Specialized design services,Sep  9 2022  2:52PM,13639284,CROX,Operating,Public Company,United States,1999,"Textiles, Apparel and Luxury Goods"
4156047,6C926C34-CB98-4471-84BF-8655E0192CB1,20211225,334511,"Search, detection, and navigation instruments manufacturing",334511,"Search, detection, and navigation instruments manufacturing",Jun 29 2022  9:01AM,598655,GRMN,Operating,Public Company,Switzerland,1989,Household Durables
4156966,2F24743F-B860-43DE-A778-22B14D85672A,20211231,525000,"Funds, trusts, and other financial vehicles",525000,"Funds, trusts, and other financial vehicles",Aug  1 2022  7:16AM,880191,CIX,Operating,Public Investment Firm,Canada,1965,Capital Markets
4157035,89BF0C8C-DC2C-4AB3-831B-D3D3414F0C23,20211231,522A00,Nondepository credit intermediation and related activities,522A00,Nondepository credit intermediation and related activities,Mar 10 2022  6:06PM,4509044,FC,Operating,Public Company,Canada,1988,Thrifts and Mortgage Finance
4157610,D7546FD8-2E53-4DD6-8226-21788E92C436,20210531,48A000,Support activities for transportation,332420,Metal tank (heavy gauge) manufacturing,Jun 30 2022  8:57AM,168154,AIR,Operating,Public Company,United States,1951,Aerospace and Defense
4157610,9DACD2CE-1E48-44AF-966F-35D1DEF73AC8,20210531,48A000,Support activities for transportation,48A000,Support activities for transportation,Jun 30 2022  8:57AM,168154,AIR,Operating,Public Company,United States,1951,Aerospace and Defense
4158666,81B9F3CD-FC51-433E-8EBE-0D0ACA012D00,20211231,541610,"Management, scientific, and technical consulting services",541610,"Management, scientific, and technical consulting services",Aug 20 2022  7:03PM,2413126,HURN,Operating,Public Company,United States,2002,Professional Services
4161096,DA3C009D-4E03-4089-9724-024CEFB7D9F3,20210131,511200,Software publishers,511200,Software publishers,Mar 10 2022 12:08PM,216463,SEAC,Operating,Public Company,United States,1993,Software
4161708,E2F46A8D-EF0C-4400-AAB4-B53F07404020,20211231,333415,"Air conditioning, refrigeration, and warm air heating equipment manufacturing",333415,"Air conditioning, refrigeration, and warm air heating equipment manufacturing",Jun  7 2022  7:26AM,876769,MTG,Operating,Public Company,Switzerland,1937,Machinery
4161708,A9C677FE-0CF0-41A6-8DAF-6579F2824685,20211231,333415,"Air conditioning, refrigeration, and warm air heating equipment manufacturing",531000,Real estate,Jun  7 2022  7:26AM,876769,MTG,Operating,Public Company,Switzerland,1937,Machinery
4161708,9FAB737E-5487-4BE8-8794-A4EACF43BDFE,20211231,333415,"Air conditioning, refrigeration, and warm air heating equipment manufacturing",811400,Personal and household goods repair and maintenance,Jun  7 2022  7:26AM,876769,MTG,Operating,Public Company,Switzerland,1937,Machinery
4162576,8AB6092F-59EB-4B1F-9AD0-B51B08E4938A,20211231,523000,"Securities, commodity contracts, investments, and related activities",523000,"Securities, commodity contracts, investments, and related activities",Aug 12 2022 11:14AM,3599336,PZN,Operating,Private Investment Firm,United States,1995,Capital Markets
4162804,6BBD63A8-846A-4B9F-A4A9-BDDD02CA42AE,20211231,541511,Custom computer programming services,541511,Custom computer programming services,Aug 16 2022  2:23PM,401591,PRFT,Operating,Public Company,United States,1997,IT Services
4162804,40980B3D-80A6-4C03-8A73-58DEF58DEB7B,20211231,541511,Custom computer programming services,541512,Computer systems design services,Aug 16 2022  2:23PM,401591,PRFT,Operating,Public Company,United States,1997,IT Services
4162851,5A3C49B6-6E66-4A6A-8BF3-12138B6627C4,20211231,511200,Software publishers,511200,Software publishers,Jul 14 2022  7:34AM,25514,BSY,Operating,Public Company,United States,1984,Software
4162851,5A3C49B6-6E66-4A6A-8BF3-12138B6627C4,20211231,511200,Software publishers,511200,Software publishers,Jul 14 2022  7:34AM,25514,BSY,Operating,Public Company,United States,1984,Software
4164467,0A632943-5E4A-442E-AE72-4F757220BB9E,20211231,52A000,Monetary authorities and depository credit intermediation,52A000,Monetary authorities and depository credit intermediation,Mar 22 2022  1:29PM,414400,BMRC,Operating,Public Company,United States,1989,Banks
4165163,A08EEB63-443C-45FA-ABF4-AF711A4F076D,20211231,334413,Semiconductor and related device manufacturing,33441A,"Electronic capacitor, resistor, coil, transformer, and other inductor manufacturing",Jun 27 2022 11:37AM,312427,VSH,Operating,Public Company,United States,1962,"Electronic Equipment, Instruments and Components"
4165163,3848ADB9-73A3-4525-9B6E-ACBA717D7DAB,20211231,334413,Semiconductor and related device manufacturing,334413,Semiconductor and related device manufacturing,Jun 27 2022 11:37AM,312427,VSH,Operating,Public Company,United States,1962,"Electronic Equipment, Instruments and Components"
4165699,B0A46078-A5B4-4CE6-8106-50BAE525EAB0,20211231,52A000,Monetary authorities and depository credit intermediation,52A000,Monetary authorities and depository credit intermediation,Mar 10 2022 12:08PM,7862226,PCB,Operating,Public Company,United States,2003,Banks
4167238,169AABF1-DB40-49CD-AED2-E6F0CEECF957,20211231,484000,Truck transportation,484000,Truck transportation,Aug 16 2022  8:24PM,192089,YELL,Operating,Public Company,United States,1924,Road and Rail
4167676,CA4EB4D4-E611-4606-B7B2-7C67B6B69D9A,20211231,52A000,Monetary authorities and depository credit intermediation,52A000,Monetary authorities and depository credit intermediation,Apr 12 2022 10:27AM,26579685,CBTX,Acquired,Public Company,United States,2007,Banks
4168729,A735CAAC-1350-4679-9D13-BDA495BB9870,20211228,722000,Food services and drinking places,722000,Food services and drinking places,Aug  1 2022  1:48PM,374469,BJRI,Operating,Public Company,United States,1978,"Hotels, Restaurants and Leisure"
4169946,E9897A23-BAFA-436F-91DD-15D05E983B95,20211231,524100,Insurance carriers,524100,Insurance carriers,Aug  9 2022  8:56AM,36852377,UIHC,Operating,Public Company,United States,1999,Insurance
4170804,305536DC-5434-4BA1-9E7E-AEDD3C512262,20211231,541700,Scientific research and development services,541700,Scientific research and development services,Aug 16 2022  2:43PM,28338,EXEL,Operating,Public Company,United States,1994,Biotechnology
4171292,A7BD5E7B-EF6D-4A20-A568-5DE9C27CA4DB,20211231,512100,Motion picture and video industries,512100,Motion picture and video industries,Apr 12 2022 10:18AM,34874958,AMC,Operating,Public Company,United States,1920,Entertainment
4171292,8B4F6E9F-2771-4E43-A7C4-EC150785CF00,20211231,512100,Motion picture and video industries,722000,Food services and drinking places,Apr 12 2022 10:18AM,34874958,AMC,Operating,Public Company,United States,1920,Entertainment
4174503,328E402D-EEEC-45B3-ABE1-501A14191C59,20211231,524100,Insurance carriers,524100,Insurance carriers,Mar 31 2022  2:16PM,874885,BKI,Operating,Public Company,Thailand,1947,Insurance
4178308,B420C251-8DBD-4805-894C-0EF261B4F042,20211231,524100,Insurance carriers,524100,Insurance carriers,Aug 12 2022  6:39AM,4497465,LPI,Operating,Public Company,Malaysia,1962,Insurance
4178308,07208DE6-0DA6-418B-AF7C-7A46C699509A,20211231,524100,Insurance carriers,525000,"Funds, trusts, and other financial vehicles",Aug 12 2022  6:39AM,4497465,LPI,Operating,Public Company,Malaysia,1962,Insurance
4183694,A04F4DEA-C7DC-406A-832B-9C711C384CB6,20210630,611A00,"Junior colleges, colleges, universities, and professional schools",611A00,"Junior colleges, colleges, universities, and professional schools",Jul 14 2022  4:52AM,27536,ATGE,Operating,Public Company,United States,1987,Diversified Consumer Services
4183694,D5921213-5D5B-4488-BC9E-1B68306C881E,20210630,611A00,"Junior colleges, colleges, universities, and professional schools",611B00,Other educational services,Jul 14 2022  4:52AM,27536,ATGE,Operating,Public Company,United States,1987,Diversified Consumer Services
4183821,9C3417EA-9F7C-4988-9AA0-8D01F3345A4B,20211231,523000,"Securities, commodity contracts, investments, and related activities",523000,"Securities, commodity contracts, investments, and related activities",Mar 31 2022  3:20PM,427889,DEA,Operating,Public Investment Firm,Italy,2007,Capital Markets
4183862,F5A4C05B-A345-40D6-A357-4256ADC754FD,20211231,523000,"Securities, commodity contracts, investments, and related activities",52A000,Monetary authorities and depository credit intermediation,Jun 27 2022  8:04AM,877274,BLBD,Operating,Public Company,Lebanon,1951,Banks
4183862,C207B1E2-9229-4160-BBC3-C90E278E317B,20211231,523000,"Securities, commodity contracts, investments, and related activities",523000,"Securities, commodity contracts, investments, and related activities",Jun 27 2022  8:04AM,877274,BLBD,Operating,Public Company,Lebanon,1951,Banks
4186601,357F655E-7EA8-433F-B6C1-21052942717D,20211231,441000,Motor Vehicle and Parts Dealers,522A00,Nondepository credit intermediation and related activities,Jul  5 2022 11:52AM,368787,GPI,Operating,Public Company,United States,1995,Specialty Retail
4186601,72363982-5501-490B-96EB-D97292FBBA02,20211231,441000,Motor Vehicle and Parts Dealers,441000,Motor Vehicle and Parts Dealers,Jul  5 2022 11:52AM,368787,GPI,Operating,Public Company,United States,1995,Specialty Retail
4188426,0AACED42-711B-447D-89B3-FDEF0C961B2C,20211231,52A000,Monetary authorities and depository credit intermediation,52A000,Monetary authorities and depository credit intermediation,Mar 10 2022 12:08PM,23904070,SFBS,Operating,Public Company,United States,2005,Banks
4189101,F1B16F57-2A2E-43F7-9A5E-61575F69BA4C,20210130,448000,Clothing and Clothing Accessories Stores,448000,Clothing and Clothing Accessories Stores,Jun 15 2022  6:16AM,332273,AEO,Operating,Public Company,United States,1977,Specialty Retail
4189200,149A559F-3780-4660-9420-70F92A74648A,20210102,315210,Cut and sew apparel contractors,315210,Cut and sew apparel contractors,Nov 10 2021  6:38AM,4212820,HBI,Operating,Public Company,United States,1901,"Textiles, Apparel and Luxury Goods"
4189200,032FE860-AD2D-4A4A-AAB0-4F9B7C1940C7,20210102,315210,Cut and sew apparel contractors,448000,Clothing and Clothing Accessories Stores,Nov 10 2021  6:38AM,4212820,HBI,Operating,Public Company,United States,1901,"Textiles, Apparel and Luxury Goods"
4189837,B59B6D50-455A-476C-A853-F7925DC338E2,20211231,524100,Insurance carriers,524100,Insurance carriers,May 12 2022  2:35PM,44263243,HCI,Operating,Public Company,United States,2006,Insurance
4189837,62F7AE9F-C939-4F8F-B45A-2B77980A9B43,20211231,524100,Insurance carriers,531000,Real estate,May 12 2022  2:35PM,44263243,HCI,Operating,Public Company,United States,2006,Insurance
4189837,2725C7A2-6BC9-4DD4-9646-4E29C020F3D6,20211231,524100,Insurance carriers,541511,Custom computer programming services,May 12 2022  2:35PM,44263243,HCI,Operating,Public Company,United States,2006,Insurance
4190349,11B2F753-0623-4ECC-93BF-7FD26780671E,20210630,52A000,Monetary authorities and depository credit intermediation,52A000,Monetary authorities and depository credit intermediation,Mar 10 2022 12:08PM,39636692,WMPN,Operating,Public Company,United States,1870,Thrifts and Mortgage Finance
4190757,86A9067F-B9E8-4400-8D52-CD9260D38CB8,20211231,517000,Telecommunications,334220,Broadcast and wireless communications equipment,Mar 17 2022  7:53AM,38893720,SATS,Operating,Public Company,United States,2007,Diversified Telecommunication Services
4190757,772403EC-913C-476B-B67C-0EF3DA33474A,20211231,517000,Telecommunications,517000,Telecommunications,Mar 17 2022  7:53AM,38893720,SATS,Operating,Public Company,United States,2007,Diversified Telecommunication Services
4190925,3615C8D4-57FB-4BDF-9F05-27D338EFC3A3,20211231,511200,Software publishers,511200,Software publishers,Jul  4 2022 10:46AM,4730973,MDRX,Operating,Public Company,United States,1986,Health Care Technology
4198848,E7758A9F-A31D-4F30-8FF1-4EA81759F19B,20211231,334417,Electronic connector manufacturing,335920,Communication and energy wire and cable manufacturing,Jul  6 2022  6:20AM,200199,BDC,Operating,Public Company,United States,1902,"Electronic Equipment, Instruments and Components"
4198848,4AF665E0-64EF-4D80-B4CE-CCBD9CDBA9C6,20211231,334417,Electronic connector manufacturing,334417,Electronic connector manufacturing,Jul  6 2022  6:20AM,200199,BDC,Operating,Public Company,United States,1902,"Electronic Equipment, Instruments and Components"
4199608,CA346B57-44C3-4CB9-900C-9423AF75395F,20210930,445000A,"Food, Beverage, Health, and Personal Care Stores",445000A,"Food, Beverage, Health, and Personal Care Stores",Aug  1 2022 10:12AM,30177530,SBH,Operating,Public Company,United States,1964,Specialty Retail
4200091,3FA324B8-A82D-4F89-8FD3-72975BD2914A,20210630,541512,Computer systems design services,541512,Computer systems design services,Mar 30 2022  7:38AM,93425,CACI,Operating,Public Company,United States,1962,Professional Services
4202114,F2514EF4-0055-42D2-8672-93A31F58D239,20210730,722000,Food services and drinking places,445000A,"Food, Beverage, Health, and Personal Care Stores",Sep 20 2022 10:08AM,264897,CBRL,Operating,Public Company,United States,1969,"Hotels, Restaurants and Leisure"
4202114,9DEAF18C-02DB-4F26-8DE2-ADD201907526,20210730,722000,Food services and drinking places,448000,Clothing and Clothing Accessories Stores,Sep 20 2022 10:08AM,264897,CBRL,Operating,Public Company,United States,1969,"Hotels, Restaurants and Leisure"
4202114,3605E700-22FE-4D4B-9D34-527543868755,20210730,722000,Food services and drinking places,722000,Food services and drinking places,Sep 20 2022 10:08AM,264897,CBRL,Operating,Public Company,United States,1969,"Hotels, Restaurants and Leisure"
4202114,133D2090-69AB-4058-A4FC-9D5A307B7FD0,20210730,722000,Food services and drinking places,453000,Miscellaneous Store Retailers,Sep 20 2022 10:08AM,264897,CBRL,Operating,Public Company,United States,1969,"Hotels, Restaurants and Leisure"
4202601,E12D3313-EDB0-417B-99C5-CD3204FA00E8,20211231,524100,Insurance carriers,524100,Insurance carriers,Aug  9 2022 10:00AM,40255796,TRUP,Operating,Public Company,United States,2000,Insurance
